File,TAX,Receipt Number,MerchantName,Subtotal,Tip,Total,TransactionDateTime,Items
Yoguruto_T-Off_03.json,0105564172867,03011704,Yoguruto One Bangkok,,,69,24/01/2025 12:46,โยเกิร์ตปีโป้(ท็อปปิ้ง: บุกแท้ ความหวาน: ระดับ 1 (หวานน้อย ที่สุด)) (1 x 69); โยเกิร์ตปีโป้(ท็อปปิ้ง: บุกแท้ ความหวาน: ระดับ 1 (หวานน้อย ที่สุด)) (1 x 69); โยเกิร์ตปีโป้(ท็อปปิ้ง: บุกแท้ ความหวาน: ระดับ 1 (หวานน้อย ที่สุด)) (1 x 69); โยเกิร์ตปีโป้(ท็อปปิ้ง: บุกแท้ ความหวาน: ระดับ 1 (หวานน้อย ที่สุด)) (1 x 69); โยเกิร์ตปีโป้(ท็อปปิ้ง: บุกแท้ ความหวาน: ระดับ 1 (หวานน้อย ที่สุด)) (1 x 69); โยเกิร์ตปีโป้(ท็อปปิ้ง: บุกแท้ ความหวาน: ระดับ 1 (หวานน้อย ที่สุด)) (1 x 69); โยเกิร์ตปีโป้(ท็อปปิ้ง: บุกแท้ ความหวาน: ระดับ 1 (หวานน้อย ที่สุด)) (1 x 69); โยเกิร์ตปีโป้(ท็อปปิ้ง: บุกแท้ ความหวาน: ระดับ 1 (หวานน้อย ที่สุด)) (1 x 69); โยเกิร์ตปีโป้(ท็อปปิ้ง: บุกแท้ ความหวาน: ระดับ 1 (หวานน้อย ที่สุด)) (1 x 69)
Yoguruto_T-Off_04.json,0105564172867,03011703,Yoguruto One Bangkok,,,99,24/01/2025 12:43,โยเกิร์ตอโวคาโต้(ท็อปปิ้ง: บุก น้ำผึ้ง ความหวาน: ระดับ 1 (หวานน้อยที่สุด)) (1 x 99); โยเกิร์ตอโวคาโต้(ท็อปปิ้ง: บุก น้ำผึ้ง ความหวาน: ระดับ 1 (หวานน้อยที่สุด)) (1 x 99); โยเกิร์ตอโวคาโต้(ท็อปปิ้ง: บุก น้ำผึ้ง ความหวาน: ระดับ 1 (หวานน้อยที่สุด)) (1 x 99); โยเกิร์ตอโวคาโต้(ท็อปปิ้ง: บุก น้ำผึ้ง ความหวาน: ระดับ 1 (หวานน้อยที่สุด)) (1 x 99); โยเกิร์ตอโวคาโต้(ท็อปปิ้ง: บุก น้ำผึ้ง ความหวาน: ระดับ 1 (หวานน้อยที่สุด)) (1 x 99); โยเกิร์ตอโวคาโต้(ท็อปปิ้ง: บุก น้ำผึ้ง ความหวาน: ระดับ 1 (หวานน้อยที่สุด)) (1 x 99); โยเกิร์ตอโวคาโต้(ท็อปปิ้ง: บุก น้ำผึ้ง ความหวาน: ระดับ 1 (หวานน้อยที่สุด)) (1 x 99); โยเกิร์ตอโวคาโต้(ท็อปปิ้ง: บุก น้ำผึ้ง ความหวาน: ระดับ 1 (หวานน้อยที่สุด)) (1 x 99); โยเกิร์ตอโวคาโต้(ท็อปปิ้ง: บุก น้ำผึ้ง ความหวาน: ระดับ 1 (หวานน้อยที่สุด)) (1 x 99)
Yoguruto_T-Off_05.json,0105564172867,03012040,Yoguruto One Bangkok,,,79,27/01/2025 12:45,โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 0 (ไม่หวาน)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 0 (ไม่หวาน)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 0 (ไม่หวาน)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 0 (ไม่หวาน)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 0 (ไม่หวาน)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 0 (ไม่หวาน)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 0 (ไม่หวาน)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 0 (ไม่หวาน)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 0 (ไม่หวาน)) (1 x 79)
Yoguruto_T-Off_06.json,0105564172867,03012475,Yoguruto One Bangkok,,,89,31/01/2025 13:14,โยเกิร์ตสก๊อตเพียวเร่ เบอร์ รี(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ รี(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ รี(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ รี(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ รี(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ รี(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ รี(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ รี(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ รี(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89)
Yoguruto_T-Off_07.json,0105564172867,03012476,Yoguruto One Bangkok,,,49,31/01/2025 13:15,โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49)
Yoguruto_T-Off_08.json,0105564172867,03011712,Yoguruto One Bangkok,,,89,24/01/2025 13:11,โยเกิร์ตสก๊อตเพียวเร่ พรุน(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ พรุน(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ พรุน(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ พรุน(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ พรุน(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ พรุน(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ พรุน(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ พรุน(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ พรุน(ความหวาน: ระดับ 2 (หวาน น้อยมาก)) (1 x 89)
Yoguruto_T-Off_09.json,0105564172867,03011518,Yoguruto One Bangkok,,,89,22/01/2025 12:27,โยเกิร์ตสก๊อตเพียวเร่ เบอร์ (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ (1 x 89); โยเกิร์ตสก๊อตเพียวเร่ เบอร์ (1 x 89)
Yoguruto_T-Off_10.json,0105564172867,03011514,Yoguruto One Bangkok,,,79,22/01/2025 12:17,โยเกิร์ตสตรอว์เบอร์รี่(ความ (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ (1 x 79)
Yoguruto_T-Off_11.json,0105564172867,03012051,Yoguruto One Bangkok,,,54,27/01/2025 12:58,โยเกิร์ตข้าวโอ๊ต(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 59); โยเกิร์ตข้าวโอ๊ต(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 59); โยเกิร์ตข้าวโอ๊ต(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 59); โยเกิร์ตข้าวโอ๊ต(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 59); โยเกิร์ตข้าวโอ๊ต(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 59); โยเกิร์ตข้าวโอ๊ต(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 59); โยเกิร์ตข้าวโอ๊ต(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 59); โยเกิร์ตข้าวโอ๊ต(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 59); โยเกิร์ตข้าวโอ๊ต(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 59)
Yoguruto_T-Off_12.json,0105564172867,03012033,Yoguruto One Bangkok,,,89,27/01/2025 12:31,โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89)
Yoguruto_T-Off_13.json,0105564172867,03012024,Yoguruto One Bangkok,,,89,27/01/2025 12:05,โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89); โยเกิร์ตสตรอว์เบอร์รี่(ท็อปปิ้ง: (1 x 89)
